"id_pub";"COD_PROV";"NOMBRE_ACTUAL";"POBLACION";"SUPERFICIE";"PERIMETRO";"COD_INE_CAPITAL";"CAPITAL";"POBLACION_CAPITAL";"LONGITUD_ETRS89";"LATITUD_ETRS89";"ALTITUD"
4349;"28";"Fuente el Saz de Jarama";6883;3322.0;26998;"28059000101";"Fuente el Saz de Jarama";6222;"-3,51417693";"40,63284184";639
4350;"28";"Fuentidueña de Tajo";2228;6059.0;36665;"28060000101";"Fuentidueña de Tajo";1906;"-3,15943678";"40,11866219";563
4351;"28";"Galapagar";34712;6499.0;46798;"28061000801";"Galapagar";21732;"-4,003986";"40,57837609";880
4352;"28";"Garganta de los Montes";411;3965.0;30801;"28062000301";"Garganta de los Montes";281;"-3,68725808";"40,92173721";1134
4353;"28";"Gargantilla del Lozoya y Pinilla de Buitrago";344;2412.0;26478;"28063000101";"Gargantilla del Lozoya";206;"-3,71827166";"40,96497712";1133
4354;"28";"Gascones";191;2004.0;25943;"28064000201";"Gascones";155;"-3,64233083";"41,01873537";1047
4355;"28";"Getafe";183095;7837.0;47744;"28065000301";"Getafe";154558;"-3,72935236";"40,30403754";622
4356;"28";"Griñón";10467;1742.0;20790;"28066000101";"Griñón";10464;"-3,84959576";"40,21414326";671
4357;"28";"Guadalix de la Sierra";6594;6104.0;34105;"28067000101";"Guadalix de la Sierra";6583;"-3,69134914";"40,7851731";839
4358;"28";"Guadarrama";16747;5697.0;41938;"28068000201";"Guadarrama";13661;"-4,08669675";"40,67350607";980
4359;"28";"La Hiruela";72;1717.0;21243;"28069000101";"La Hiruela";71;"-3,45356122";"41,08060708";1229
4360;"28";"Horcajo de la Sierra-Aoslos";170;2056.0;21712;"28070000101";"Horcajo de la Sierra";77;"-3,58571493";"41,06554584";1066
4361;"28";"Horcajuelo de la Sierra";106;2439.0;26223;"28071000101";"Horcajuelo de la Sierra";105;"-3,54593092";"41,0603719";1144
4362;"28";"Hoyo de Manzanares";8680;4531.0;28039;"28072000301";"Hoyo de Manzanares";5465;"-3,90676236";"40,62236754";1002
4363;"28";"Humanes de Madrid";19736;1946.0;17701;"28073000101";"Humanes de Madrid";19629;"-3,82844738";"40,25025255";677
4364;"28";"Leganés";187762;4309.0;27804;"28074000201";"Leganés";174495;"-3,76655557";"40,33174382";667
4365;"28";"Loeches";8860;4406.0;34351;"28075000102";"Loeches";8279;"-3,41014167";"40,38459894";647
4366;"28";"Lozoya";593;5794.0;31486;"28076000101";"Lozoya";578;"-3,79335397";"40,95199996";1116
4367;"28";"Madarcos";57;845.0;13625;"28078000101";"Madarcos";51;"-3,58267475";"41,04740976";1059
4368;"28";"Madrid";3305408;60577.0;172242;"28079000101";"Madrid";3305408;"-3,68760088";"40,40841191";657
4369;"28";"Majadahonda";72034;3847.0;29572;"28080002201";"Majadahonda";71758;"-3,87411513";"40,47209962";740
4370;"28";"Manzanares el Real";9202;12669.0;59463;"28082000101";"Manzanares el Real";8638;"-3,86486485";"40,72609812";907
4371;"28";"Meco";14903;3511.0;29806;"28083000201";"Meco";14897;"-3,32908179";"40,55375083";669
4372;"28";"Mejorada del Campo";23737;1721.0;20119;"28084000101";"Mejorada del Campo";21130;"-3,48847075";"40,39679137";576
4373;"28";"Miraflores de la Sierra";6585;5665.0;40651;"28085000201";"Miraflores de la Sierra";6148;"-3,76539731";"40,81390254";1143
4374;"28";"El Molar";9291;5028.0;34961;"28086000101";"El Molar";8713;"-3,58276815";"40,73288241";813
4375;"28";"Los Molinos";4563;1955.0;19809;"28087000102";"Los Molinos";4563;"-4,07249246";"40,71521289";1046
4376;"28";"Montejo de la Sierra";365;3195.0;33236;"28088000101";"Montejo de la Sierra";365;"-3,5300334";"41,05920281";1148
4377;"28";"Moraleja de Enmedio";5294;3129.0;29645;"28089000201";"Moraleja de Enmedio";4889;"-3,8596558";"40,25979114";686
4378;"28";"Moralzarzal";13573;4255.0;52411;"28090000101";"Moralzarzal";12817;"-3,97279774";"40,68131412";980
4379;"28";"Morata de Tajuña";7924;4519.0;28442;"28091000101";"Morata de Tajuña";7399;"-3,43406196";"40,22862515";557
4380;"28";"Móstoles";209639;4536.0;37548;"28092000101";"Móstoles";196521;"-3,8648888";"40,32355537";660
4381;"28";"Navacerrada";3220;2728.0;33711;"28093000101";"Navacerrada";3218;"-4,01378259";"40,73090451";1207
4382;"28";"Navalafuente";1573;1175.0;14118;"28094000101";"Navalafuente";1457;"-3,67397973";"40,82442634";909
4383;"28";"Navalagamella";2720;7604.0;47273;"28095000102";"Navalagamella";2451;"-4,11993315";"40,46865575";753
4384;"28";"Navalcarnero";30695;10021.0;46869;"28096000301";"Navalcarnero";29897;"-4,01478084";"40,28847295";668
4385;"28";"Navarredonda y San Mamés";141;2743.0;22516;"28097000101";"Navarredonda";53;"-3,72631512";"40,99082533";1223
4386;"28";"Navas del Rey";3062;5078.0;34603;"28099000201";"Navas del Rey";2624;"-4,25227922";"40,38256979";711
4387;"28";"Nuevo Baztán";6630;2019.0;21665;"28100000401";"Nuevo Baztán";281;"-3,24313128";"40,36614888";833
4388;"28";"Olmeda de las Fuentes";357;1657.0;16391;"28101000101";"Olmeda de las Fuentes";352;"-3,22157675";"40,36970541";794
4389;"28";"Orusco de Tajuña";1291;2150.0;19563;"28102000101";"Orusco de Tajuña";1224;"-3,20935902";"40,28426621";646
4390;"28";"Paracuellos de Jarama";26235;4392.0;36222;"28104000201";"Paracuellos de Jarama";22723;"-3,53147048";"40,50491857";688
4391;"28";"Parla";131689;2450.0;26815;"28106000102";"Parla";131668;"-3,7708691";"40,23782083";645
4392;"28";"Patones";524;3447.0;34868;"28107000301";"Patones";475;"-3,485073302";"40,85568739";897
4393;"28";"Pedrezuela";6226;2834.0;25409;"28108000301";"Pedrezuela";5090;"-3,6033465";"40,74555103";861
4394;"28";"Pelayos de la Presa";2827;758.0;10854;"28109000101";"Pelayos de la Presa";2827;"-4,33605323";"40,35937143";570
4395;"28";"Perales de Tajuña";3059;4892.0;34828;"28110000101";"Perales de Tajuña";2747;"-3,3532985";"40,23335851";585
4396;"28";"Pezuela de las Torres";927;4144.0;29350;"28111000101";"Pezuela de las Torres";704;"-3,17756831";"40,41851142";854
4397;"28";"Pinilla del Valle";196;2583.0;28352;"28112000101";"Pinilla del Valle";196;"-3,81766498";"40,92703065";1093
4398;"28";"Pinto";53537;6204.0;35807;"28113000102";"Pinto";53477;"-3,69824953";"40,24318238";605
4399;"28";"Piñuécar-Gandullas";185;1818.0;26563;"28114000201";"Piñuécar";94;"-3,59949897";"41,03288349";1064
4400;"28";"Pozuelo de Alarcón";87134;4319.0;29435;"28115000401";"Pozuelo de Alarcón";58108;"-3,81581639";"40,43593987";689
4401;"28";"Pozuelo del Rey";1190;3099.0;24948;"28116000101";"Pozuelo del Rey";1186;"-3,32165943";"40,36659802";808
4402;"28";"Prádena del Rincón";149;2247.0;27317;"28117000101";"Prádena del Rincón";147;"-3,5417519";"41,04418588";1105
4403;"28";"Puebla de la Sierra";75;5770.0;31679;"28118000101";"Puebla de la Sierra";73;"-3,44517215";"41,01217765";1154
4404;"28";"Quijorna";3593;2571.0;27687;"28119000202";"Quijorna";3540;"-4,05760871";"40,42686466";575
4405;"28";"Rascafría";1754;15028.0;59378;"28120000204";"Rascafría";1533;"-3,88095982";"40,90566571";1162
4406;"28";"Redueña";294;1286.0;18441;"28121000101";"Redueña";290;"-3,60197269";"40,81655415";815
4407;"28";"Ribatejada";863;3182.0;36996;"28122000101";"Ribatejada";631;"-3,39319653";"40,66744108";768
4408;"28";"Rivas-Vaciamadrid";92925;6737.0;50444;"28123000701";"Vaciamadrid";15016;"-3,51609802";"40,32801264";563
4409;"28";"Robledillo de la Jara";97;2034.0;25899;"28124000101";"Robledillo de la Jara";95;"-3,52387804";"40,9521051";1035
4410;"28";"Robledo de Chavela";4479;9300.0;70330;"28125000201";"Robledo de Chavela";4428;"-4,23937403";"40,50177848";901
4411;"28";"Robregordo";71;1803.0;21870;"28126000101";"Robregordo";66;"-3,59354768";"41,10673608";1300
4412;"28";"Las Rozas de Madrid";94862;5830.0;39034;"28127000401";"Las Rozas de Madrid";48263;"-3,87457308";"40,49195187";712
4413;"28";"Rozas de Puerto Real";590;3015.0;33304;"28128000201";"Rozas de Puerto Real";428;"-4,48993137";"40,30982597";882
4414;"28";"San Agustín del Guadalix";13538;3828.0;34112;"28129000101";"San Agustín del Guadalix";12914;"-3,61743114";"40,67893914";667
4415;"28";"San Fernando de Henares";39313;3986.0;43083;"28130000201";"San Fernando de Henares";39262;"-3,53500587";"40,42532521";585
4416;"28";"San Lorenzo de El Escorial";18454;5640.0;46790;"28131000201";"San Lorenzo de El Escorial";16496;"-4,14508803";"40,59254063";1040
4417;"28";"San Martín de la Vega";19853;10592.0;44798;"28132000701";"San Martín de la Vega";19244;"-3,57004947";"40,20771152";517
4418;"28";"San Martín de Valdeiglesias";8760;11548.0;67004;"28133000401";"San Martín de Valdeiglesias";8058;"-4,39696017";"40,36157072";676
4419;"28";"San Sebastián de los Reyes";90962;5866.0;49719;"28134000501";"San Sebastián de los Reyes";82268;"-3,62671879";"40,5470547";672
4420;"28";"Santa María de la Alameda";1436;7440.0;67847;"28135001001";"Santa María de la Alameda";104;"-4,25813156";"40,5961394";1409
4421;"28";"Santorcaz";925;2798.0;21955;"28136000201";"Santorcaz";875;"-3,23495921";"40,47230281";876
4422;"28";"Los Santos de la Humosa";2729;3488.0;30742;"28137000101";"Los Santos de la Humosa";2724;"-3,25964392";"40,50145795";870
4423;"28";"La Serna del Monte";96;544.0;17159;"28138000101";"La Serna del Monte";67;"-3,62602701";"41,03282372";1088
4424;"28";"Serranillos del Valle";4429;1329.0;25231;"28140000101";"Serranillos del Valle";4346;"-3,88428791";"40,20518963";652
4425;"28";"Sevilla la Nueva";9345;2513.0;21856;"28141000601";"Sevilla la Nueva";7882;"-4,02728374";"40,34661542";673
4426;"28";"Somosierra";87;2042.0;22528;"28143000101";"Somosierra";87;"-3,58084404";"41,13287915";1433
4427;"28";"Soto del Real";9091;4321.0;35101;"28144000101";"Soto del Real";8075;"-3,78826026";"40,75294194";919
4428;"28";"Talamanca de Jarama";4123;3935.0;41017;"28145000401";"Talamanca de Jarama";3805;"-3,51487004";"40,74618591";653
4429;"28";"Tielmes";2781;2688.0;22883;"28146000101";"Tielmes";2763;"-3,3130502";"40,24648317";590
4430;"28";"Titulcia";1360;994.0;17155;"28147000101";"Titulcia";1315;"-3,57067825";"40,13551625";513
4431;"28";"Torrejón de Ardoz";132771;3262.0;26304;"28148000101";"Torrejón de Ardoz";131437;"-3,47899019";"40,4591561";586
4432;"28";"Torrejón de la Calzada";9549;898.0;16368;"28149000101";"Torrejón de la Calzada";9447;"-3,7950424";"40,19987233";629
4433;"28";"Torrejón de Velasco";4594;5232.0;32522;"28150000101";"Torrejón de Velasco";4505;"-3,77887336";"40,18736005";610
4434;"28";"Torrelaguna";4897;4340.0;31965;"28151000102";"Torrelaguna";4845;"-3,53820055";"40,8280031";740
4435;"28";"Torrelodones";24122;2194.0;22449;"28152001401";"Torrelodones";8525;"-3,93135576";"40,57649785";846
4436;"28";"Torremocha de Jarama";1079;1849.0;27788;"28153000201";"Torremocha de Jarama";680;"-3,49582355";"40,83560654";707
4437;"28";"Torres de la Alameda";7729;4379.0;32391;"28154000201";"Torres de la Alameda";7553;"-3,3630153";"40,40659412";658
4438;"28";"Valdaracete";612;6431.0;37135;"28155000101";"Valdaracete";585;"-3,19202289";"40,21010416";733
4439;"28";"Valdeavero";1670;1878.0;31469;"28156000101";"Valdeavero";1304;"-3,33161399";"40,63129226";717
4440;"28";"Valdelaguna";1026;4212.0;27798;"28157000101";"Valdelaguna";1012;"-3,36677434";"40,16212515";700
4441;"28";"Valdemanco";1012;1758.0;17816;"28158000101";"Valdemanco";637;"-3,66350597";"40,87181697";1125
4442;"28";"Valdemaqueda";789;5219.0;47254;"28159000101";"Valdemaqueda";764;"-4,2951487";"40,51101346";861
4443;"28";"Valdemorillo";13245;9368.0;48230;"28160001202";"Valdemorillo";5649;"-4,06705109";"40,50216434";818
4444;"28";"Valdemoro";77587;6416.0;39535;"28161000101";"Valdemoro";77480;"-3,67881474";"40,18889948";613
4445;"28";"Valdeolmos-Alalpardo";4309;2680.0;25907;"28162000101";"Alalpardo";2347;"-3,47456352";"40,62956963";680
4446;"28";"Valdepiélagos";612;1759.0;24325;"28163000101";"Valdepiélagos";539;"-3,46369651";"40,76284297";750
4447;"28";"Valdetorres de Jarama";4696;3352.0;29224;"28164000201";"Valdetorres de Jarama";3720;"-3,5126108";"40,69559451";655
4448;"28";"Valdilecha";3079;4248.0;25336;"28165000101";"Valdilecha";3035;"-3,30370753";"40,29501386";716
4449;"28";"Valverde de Alcalá";518;1352.0;16890;"28166000101";"Valverde de Alcalá";512;"-3,29850931";"40,4189401";723
4450;"28";"Velilla de San Antonio";12543;1435.0;19177;"28167000101";"Velilla de San Antonio";12543;"-3,48827482";"40,36633215";553
4451;"28";"El Vellón";2083;3414.0;27662;"28168000201";"El Vellón";1725;"-3,58149282";"40,76598625";888
4452;"28";"Venturada";2387;979.0;13048;"28169000101";"Venturada";734;"-3,61779984";"40,79963384";861
4453;"28";"Villaconejos";3464;3297.0;22841;"28170000101";"Villaconejos";3456;"-3,4856791";"40,10392024";629
4454;"28";"Villa del Prado";6837;7842.0;38872;"28171000802";"Villa del Prado";5709;"-4,30553151";"40,27643203";509
4455;"28";"Villalbilla";15049;3463.0;34193;"28172000601";"Villalbilla";2388;"-3,29779159";"40,4326629";748
4456;"28";"Villamanrique de Tajo";762;2932.0;32398;"28173000301";"Villamanrique de Tajo";748;"-3,23861366";"40,06777688";540
4457;"28";"Villamanta";2643;6314.0;39526;"28174000101";"Villamanta";2425;"-4,10763563";"40,30055869";558
4458;"28";"Villamantilla";1514;2399.0;23709;"28175000101";"Villamantilla";1488;"-4,12977972";"40,33867811";550
4459;"28";"Villanueva de la Cañada";22580;3491.0;37063;"28176000401";"Villanueva de la Cañada";17253;"-4,00340814";"40,4477529";655
4460;"28";"Villanueva del Pardillo";17310;2534.0;22344;"28177000101";"Villanueva del Pardillo";15755;"-3,96438346";"40,4895441";650
4461;"28";"Villanueva de Perales";1599;3118.0;29816;"28178000101";"Villanueva de Perales";1537;"-4,10125868";"40,34699813";595
4462;"28";"Villar del Olmo";2211;2762.0;21601;"28179000201";"Villar del Olmo";624;"-3,23536001";"40,33617307";675
4463;"28";"Villarejo de Salvanés";7552;11861.0;61710;"28180000101";"Villarejo de Salvanés";7392;"-3,27232626";"40,16783474";753
4464;"28";"Villaviciosa de Odón";28030;6804.0;45261;"28181000101";"Villaviciosa de Odón";21011;"-3,89648428";"40,35764878";661
4465;"28";"Villavieja del Lozoya";276;2328.0;26687;"28182000501";"Villavieja del Lozoya";177;"-3,67080596";"41,00598887";1060
4466;"28";"Zarzalejo";1786;2063.0;20419;"28183000301";"Zarzalejo";661;"-4,18247935";"40,54823789";1104
4467;"28";"Lozoyuela-Navas-Sieteiglesias";1407;5128.0;31456;"28901000402";"Lozoyuela";1038;"-3,61839674";"40,92781981";1026
4468;"28";"Puentes Viejas";719;5832.0;51748;"28902000401";"Manjirón";388;"-3,58326455";"40,96445011";1009
4469;"28";"Tres Cantos";48751;3793.0;38601;"28903000103";"Tres Cantos";46622;"-3,7042059";"40,60490535";710
4470;"29";"Alameda";5453;6511.0;40457;"29001000101";"Alameda";5412;"-4,66026922";"37,2094587";433
4471;"29";"Alcaucín";2366;4518.0;32850;"29002000101";"Alcaucín";546;"-4,11413368";"36,90250323";505
4472;"29";"Alfarnate";1057;3399.0;29948;"29003000101";"Alfarnate";1051;"-4,25967244";"36,99507375";887
4473;"29";"Alfarnatejo";358;2036.0;22408;"29004000101";"Alfarnatejo";180;"-4,27201165";"36,97957361";858
4474;"29";"Algarrobo";6551;973.0;14036;"29005000101";"Algarrobo";2434;"-4,03990708";"36,77326211";105
4475;"29";"Algatocín";825;1971.0;20214;"29006000101";"Algatocín";596;"-5,2748105";"36,57399487";719
4476;"29";"Alhaurín de la Torre";41868;8270.0;43747;"29007000201";"Alhaurín de la Torre";14376;"-4,5604509";"36,66314911";99
4477;"29";"Alhaurín el Grande";26095;7309.0;40468;"29008000101";"Alhaurín el Grande";17818;"-4,68702469";"36,64510025";240
4478;"29";"Almáchar";1843;1439.0;25852;"29009000101";"Almáchar";1647;"-4,2160806";"36,80892882";228
4479;"29";"Almargen";1944;3436.0;27713;"29010000101";"Almargen";1908;"-5,02113921";"37,00211364";510
4480;"29";"Almogía";3859;16288.0;55617;"29011000101";"Almogía";2272;"-4,54115435";"36,82473079";364
4481;"29";"Álora";13336;16961.0;60170;"29012000101";"Álora";8383;"-4,70685543";"36,82063001";196
4482;"29";"Alozaina";2090;3385.0;26103;"29013000101";"Alozaina";1844;"-4,85529513";"36,72826442";385
4483;"29";"Alpandeire";261;3124.0;32944;"29014000101";"Alpandeire";251;"-5,20258909";"36,6337735";690
4484;"29";"Antequera";41348;74803.0;218082;"29015000101";"Antequera";35880;"-4,55804451";"37,0142215";570
4485;"29";"Árchez";398;479.0;16369;"29016000101";"Árchez";236;"-3,9908115";"36,83903515";430
4486;"29";"Archidona";8114;18646.0;65817;"29017000101";"Archidona";6974;"-4,39031416";"37,09717349";722
4487;"29";"Ardales";2518;10646.0;47848;"29018000101";"Ardales";2327;"-4,84547635";"36,87640909";452
4488;"29";"Arenas";1181;2630.0;37159;"29019000101";"Arenas";874;"-4,0441519";"36,81604305";417
4489;"29";"Arriate";4112;827.0;15743;"29020000101";"Arriate";3667;"-5,14178234";"36,79859734";597
4490;"29";"Atajate";179;1089.0;17214;"29021000101";"Atajate";178;"-5,24535471";"36,64036602";745
4491;"29";"Benadalid";236;2067.0;22754;"29022000101";"Benadalid";200;"-5,26864681";"36,60586478";689
4492;"29";"Benahavís";7829;14539.0;54532;"29023000201";"Benahavís";2228;"-5,04654321";"36,52379908";181
4493;"29";"Benalauría";436;1974.0;37341;"29024000101";"Benalauría";283;"-5,26022976";"36,59362291";666
4494;"29";"Benalmádena";70204;2691.0;30741;"29025000201";"Benalmádena";5563;"-4,57241989";"36,59306145";243
4495;"29";"Benamargosa";1535;1211.0;21307;"29026000101";"Benamargosa";1263;"-4,19393589";"36,83392411";98
4496;"29";"Benamocarra";3030;573.0;11439;"29027000101";"Benamocarra";2903;"-4,15992356";"36,79007301";127
4497;"29";"Benaoján";1470;3199.0;28916;"29028000201";"Benaoján";1403;"-5,25372291";"36,71871118";576
4498;"29";"Benarrabá";438;2489.0;32993;"29029000101";"Benarrabá";415;"-5,27575547";"36,55172394";517
4499;"29";"El Borge";906;2439.0;38647;"29030000101";"El Borge";763;"-4,23504675";"36,81440331";257
4500;"29";"El Burgo";1805;11835.0;56495;"29031000101";"El Burgo";1582;"-4,94538626";"36,78802751";590
4501;"29";"Campillos";8301;18744.0;79002;"29032000101";"Campillos";8175;"-4,86223442";"37,04734424";463
4502;"29";"Canillas de Aceituno";1704;4205.0;30576;"29033000101";"Canillas de Aceituno";1006;"-4,08292336";"36,87340554";648
4503;"29";"Canillas de Albaida";811;3321.0;34779;"29034000101";"Canillas de Albaida";559;"-3,98822385";"36,84624108";575
4504;"29";"Cañete la Real";1633;16497.0;69217;"29035000101";"Cañete la Real";1521;"-5,02326403";"36,95081213";743
4505;"29";"Carratraca";719;2256.0;20400;"29036000101";"Carratraca";539;"-4,82065129";"36,85384356";539
4506;"29";"Cartajima";259;2146.0;22681;"29037000101";"Cartajima";252;"-5,15413673";"36,64558345";843
4507;"29";"Cártama";27436;10509.0;68624;"29038000102";"Cártama";7178;"-4,63171653";"36,71005782";108
4508;"29";"Casabermeja";3712;6762.0;38588;"29039000301";"Casabermeja";2946;"-4,42957972";"36,89392649";544
4509;"29";"Casarabonela";2532;11373.0;61780;"29040000401";"Casarabonela";1785;"-4,84309805";"36,78480634";495
4510;"29";"Casares";7342;16234.0;64717;"29041000101";"Casares";2060;"-5,27383141";"36,44276754";421
4511;"29";"Coín";23375;12736.0;58930;"29042000101";"Coín";15023;"-4,75958685";"36,65987005";206
4512;"29";"Colmenar";3450;6595.0;48518;"29043000201";"Colmenar";2964;"-4,33648163";"36,90317629";692
4513;"29";"Comares";1349;2550.0;24169;"29044000201";"Comares";308;"-4,24638382";"36,84982769";714
4514;"29";"Cómpeta";3866;5423.0;51164;"29045000101";"Cómpeta";2513;"-3,9748181";"36,83280321";620
4515;"29";"Cortes de la Frontera";3034;17527.0;90971;"29046000301";"Cortes de la Frontera";2038;"-5,34243171";"36,61781253";624
4516;"29";"Cuevas Bajas";1355;1653.0;27681;"29047000101";"Cuevas Bajas";1323;"-4,48846113";"37,23576989";322
4517;"29";"Cuevas del Becerro";1601;1629.0;29815;"29048000101";"Cuevas del Becerro";1587;"-5,04657706";"36,87520846";736
4518;"29";"Cuevas de San Marcos";3614;3688.0;29947;"29049000102";"Cuevas de San Marcos";3369;"-4,41410228";"37,26765901";422
4519;"29";"Cútar";602;1942.0;32772;"29050000101";"Cútar";206;"-4,2287788";"36,83118045";326
4520;"29";"Estepona";71925;13737.0;67271;"29051000601";"Estepona";47559;"-5,1463572";"36,42657668";14
4521;"29";"Faraján";250;2040.0;25555;"29052000101";"Faraján";223;"-5,18909256";"36,6164285";630
4522;"29";"Frigiliana";3198;4051.0;32914;"29053000101";"Frigiliana";2392;"-3,89875687";"36,79299972";315
4523;"29";"Fuengirola";82585;1030.0;24360;"29054000101";"Fuengirola";82585;"-4,62378308";"36,53902839";6
4524;"29";"Fuente de Piedra";2770;9054.0;39729;"29055000101";"Fuente de Piedra";2525;"-4,73195066";"37,1355092";442
4525;"29";"Gaucín";1595;9823.0;41643;"29056000101";"Gaucín";1340;"-5,3148786";"36,51729026";625
